img_name,lat,lng,worldpop,nightlight,carbon
19652_30149,-33.76544857682465,151.2322998046875,195.9232482910156,104,123.07156817118327
19639_30145,-33.64663540197934,151.1883544921875,0.0397645011544227,9,14.098778009414673
19665_30144,-33.884097257399986,151.1773681640625,8960.150390625,63,504.61211649576825
19682_30149,-34.03900455690195,151.2322998046875,0.0,54,0.0
19646_30123,-33.710632149921025,150.9466552734375,2360.8662109375,59,214.45414606730145
19673_30145,-33.95702994798096,151.1883544921875,0.0816584154963493,63,622.6649678548177
19670_30148,-33.92968750562255,151.2213134765625,3088.530517578125,63,564.6972198486328
19642_30150,-33.67406841223554,151.2432861328125,8.891692161560059,12,14.273703575134276
19644_30152,-33.69235222569852,151.2652587890625,21.298206329345703,17,46.12096087137858
19653_30143,-33.77458124203331,151.1663818359375,1823.4942626953125,106,120.41306686401369
19655_30121,-33.792843651916215,150.9246826171875,2095.6826171875,124,237.74433263142905
19678_30152,-34.0025811633538,151.2652587890625,0.0,26,0.0
19654_30131,-33.78371293377322,151.0345458984375,1662.2027587890625,231,133.00331815083825
19668_30122,-33.91145433234519,150.9356689453125,2277.329833984375,62,231.0207862854004
19652_30116,-33.76544857682465,150.8697509765625,2385.373046875,61,380.8181635538737
19664_30138,-33.87497628225053,151.1114501953125,5987.40234375,124,503.9248504638672
19668_30138,-33.91145433234519,151.1114501953125,6767.66552734375,61,541.6369756062826
19657_30113,-33.81110216689941,150.8367919921875,0.0,62,371.8678283691406
19681_30137,-34.0299001739122,151.1004638671875,4040.96044921875,117,165.23101679484049
19664_30143,-33.87497628225053,151.1663818359375,2846.377197265625,248,361.4768803914388
19677_30122,-33.99347287305545,150.9356689453125,2.164665699005127,39,47.54292265574137
19656_30113,-33.80197339633426,150.8367919921875,65.66850280761719,62,396.0705261230469
19669_30133,-33.92057140673683,151.0565185546875,2511.8212890625,62,524.3992513020834
19639_30131,-33.64663540197934,151.0345458984375,142.92477416992188,24,18.35539650917053
19667_30150,-33.90233628257408,151.2432861328125,3882.603759765625,62,325.14658610026044
19671_30141,-33.93880262887597,151.1444091796875,6603.33984375,63,333.70120493570965
