img_name,lat,lng,worldpop,nightlight,carbon
12907_29097,35.6439051131741,139.6746826171875,16171.2880859375,126,736.9354909261068
12911_29117,35.608184779727,139.8944091796875,0.0,121,0.0
12899_29117,35.715297887317206,139.8944091796875,16196.361328125,63,561.7855606079102
12882_29096,35.86679529246223,139.6636962890625,7345.74365234375,126,1007.0369466145834
12897_29118,35.73313609829975,139.9053955078125,4590.501953125,125,1006.5689442952474
12889_29108,35.804448986976944,139.7955322265625,15090.861328125,63,2374.627227783203
12894_29096,35.759885924463404,139.6636962890625,15847.2099609375,63,1142.7631072998047
12889_29119,35.804448986976944,139.9163818359375,8431.3759765625,124,976.9363911946616
12905_29105,35.66175929456553,139.7625732421875,13112.521484375,63,2235.912628173828
12906_29118,35.65283270273527,139.9053955078125,10680.255859375,63,1050.2153778076172
12896_29098,35.74205370583316,139.6856689453125,33586.64453125,63,683.1717631022135
12890_29106,35.7955383730676,139.7735595703125,9944.31640625,63,654.411506652832
12896_29106,35.74205370583316,139.7735595703125,15412.96484375,63,1097.3594919840496
12888_29123,35.813358601382625,139.9603271484375,8786.1875,61,353.3289210001628
12904_29116,35.67068488855973,139.8834228515625,31555.6953125,126,1220.3004608154297
12905_29095,35.66175929456553,139.6527099609375,26836.3984375,63,622.1322962443033
12906_29116,35.65283270273527,139.8834228515625,11531.5400390625,126,786.1954243977865
12897_29117,35.73313609829975,139.8944091796875,20680.951171875,126,507.5553944905599
12889_29112,35.804448986976944,139.8394775390625,4882.087890625,63,925.5521647135416
12889_29099,35.804448986976944,139.6966552734375,7940.29443359375,63,2384.0252075195312
12910_29108,35.61711635915819,139.7955322265625,6225.7216796875,63,574.8710403442383
12886_29107,35.83117483126986,139.7845458984375,5700.86865234375,125,526.7878163655599
12898_29103,35.724217492093004,139.7406005859375,15723.35546875,126,825.1093953450521
12903_29120,35.679609484612826,139.9273681640625,20746.12890625,63,411.4958292643229
12892_29104,35.777714147151656,139.7515869140625,2802.85205078125,63,535.2564392089844
