img_name,lat,lng,worldpop,nightlight,carbon
12312_9646,40.77638165459467,-74.0203857421875,15711.9912109375,63,1000.9308217366536
12313_9646,40.76806157913745,-74.0203857421875,8374.697265625,63,996.4381612141927
12314_9646,40.75974046185088,-74.0203857421875,926.9841918945312,63,1044.7410685221355
12315_9646,40.75141830278005,-74.0203857421875,4557.3837890625,63,0.0
12316_9646,40.74309510197011,-74.0203857421875,1604.484130859375,63,554.572499593099
12317_9646,40.73477085946633,-74.0203857421875,0.0484921783208847,63,538.4715067545573
12318_9646,40.72644557531407,-74.0203857421875,0.0,63,385.2181574503581
12319_9646,40.71811924955877,-74.0203857421875,0.0,63,393.165267944336
12320_9646,40.70979188224597,-74.0203857421875,518.6571655273438,63,0.0
12321_9646,40.70146347342132,-74.0203857421875,759.480224609375,63,504.8180389404297
12322_9646,40.69313402313054,-74.0203857421875,0.0,63,0.0
12323_9646,40.68480353141945,-74.0203857421875,0.0,63,414.54765065511066
12324_9646,40.67647199833398,-74.0203857421875,7.386321544647217,63,411.7449696858724
12325_9646,40.66813942392014,-74.0203857421875,1.7328118085861206,63,0.0
12326_9646,40.65980580822402,-74.0203857421875,0.0,63,214.9182917277018
12327_9646,40.65147115129184,-74.0203857421875,0.0,63,463.9728495279948
12312_9647,40.77638165459467,-74.0093994140625,11110.2685546875,126,0.0
12313_9647,40.76806157913745,-74.0093994140625,1145.9464111328125,126,0.0
12314_9647,40.75974046185088,-74.0093994140625,6.95181131362915,126,0.0
12315_9647,40.75141830278005,-74.0093994140625,0.2010731548070907,126,618.9763743082682
12316_9647,40.74309510197011,-74.0093994140625,1.3764888048171997,126,618.9763743082682
12317_9647,40.73477085946633,-74.0093994140625,177.44024658203125,126,530.4210205078125
12318_9647,40.72644557531407,-74.0093994140625,568.5117797851562,126,385.2181574503581
12319_9647,40.71811924955877,-74.0093994140625,9445.380859375,126,411.82201131184894
12320_9647,40.70979188224597,-74.0093994140625,11379.8349609375,126,366.0410385131836
12321_9647,40.70146347342132,-74.0093994140625,7109.8046875,126,310.5916697184245
12322_9647,40.69313402313054,-74.0093994140625,0.0,126,0.0
12323_9647,40.68480353141945,-74.0093994140625,0.0,126,259.9868748982747
12324_9647,40.67647199833398,-74.0093994140625,2594.535888671875,126,240.03396479288736
12325_9647,40.66813942392014,-74.0093994140625,108.06730651855467,126,238.08435567220053
12326_9647,40.65980580822402,-74.0093994140625,0.0,126,237.68303298950195
12327_9647,40.65147115129184,-74.0093994140625,1966.8206787109373,126,249.04213205973304
12312_9648,40.77638165459467,-73.9984130859375,674.7482299804688,63,0.0
12313_9648,40.76806157913745,-73.9984130859375,0.0,63,675.3298085530599
12314_9648,40.75974046185088,-73.9984130859375,0.0,63,667.2793172200521
12315_9648,40.75141830278005,-73.9984130859375,492.3440856933594,63,651.1782735188802
12316_9648,40.74309510197011,-73.9984130859375,13467.283203125,63,651.1782735188802
12317_9648,40.73477085946633,-73.9984130859375,21580.802734375,63,530.4210205078125
12318_9648,40.72644557531407,-73.9984130859375,14738.2890625,63,412.347157796224
12319_9648,40.71811924955877,-73.9984130859375,10026.8125,63,412.347157796224
12320_9648,40.70979188224597,-73.9984130859375,15564.72265625,63,348.4190673828125
12321_9648,40.70146347342132,-73.9984130859375,9534.1689453125,63,0.0
12322_9648,40.69313402313054,-73.9984130859375,46.32923889160156,63,315.2358105977376
12323_9648,40.68480353141945,-73.9984130859375,1875.6243896484373,63,266.30711873372394
12324_9648,40.67647199833398,-73.9984130859375,8389.2509765625,63,238.619748433431
12325_9648,40.66813942392014,-73.9984130859375,855.3344116210938,63,245.66306432088217
12326_9648,40.65980580822402,-73.9984130859375,2358.463134765625,63,1005.3110402425132
12327_9648,40.65147115129184,-73.9984130859375,9764.4033203125,63,256.87707646687824
12312_9649,40.77638165459467,-73.9874267578125,15771.34375,63,659.228769938151
12313_9649,40.76806157913745,-73.9874267578125,22956.150390625,63,1337.1629536946614
12314_9649,40.75974046185088,-73.9874267578125,38657.2265625,63,1216.820292154948
12315_9649,40.75141830278005,-73.9874267578125,11195.171875,63,1252.0410817464192
12316_9649,40.74309510197011,-73.9874267578125,35737.578125,63,1286.2556762695312
12317_9649,40.73477085946633,-73.9874267578125,45030.59375,63,811.2768605550131
12318_9649,40.72644557531407,-73.9874267578125,50766.9765625,63,758.7427978515625
12319_9649,40.71811924955877,-73.9874267578125,44138.8828125,63,758.6745096842448
12320_9649,40.70979188224597,-73.9874267578125,44602.3515625,63,718.9162139892578
12321_9649,40.70146347342132,-73.9874267578125,5832.47998046875,63,0.0
12322_9649,40.69313402313054,-73.9874267578125,20637.013671875,63,684.7364603678385
12323_9649,40.68480353141945,-73.9874267578125,27426.69140625,63,586.0000737508138
12324_9649,40.67647199833398,-73.9874267578125,15442.03125,63,522.463752746582
12325_9649,40.66813942392014,-73.9874267578125,11056.4208984375,63,503.7131805419922
12326_9649,40.65980580822402,-73.9874267578125,17819.818359375,63,2331.6256001790366
12327_9649,40.65147115129184,-73.9874267578125,1572.847900390625,63,530.7529805501302
12312_9650,40.77638165459467,-73.9764404296875,36669.2109375,63,583.7554473876953
12313_9650,40.76806157913745,-73.9764404296875,13864.1923828125,63,583.7554473876953
12314_9650,40.75974046185088,-73.9764404296875,9537.9853515625,63,527.4021224975586
12315_9650,40.75141830278005,-73.9764404296875,3308.453857421875,63,548.5346399943033
12316_9650,40.74309510197011,-73.9764404296875,29514.42578125,63,554.572499593099
12317_9650,40.73477085946633,-73.9764404296875,32134.79296875,63,385.51222737630206
12318_9650,40.72644557531407,-73.9764404296875,29019.603515625,63,344.92327372233075
12319_9650,40.71811924955877,-73.9764404296875,27347.482421875,63,337.07151285807294
12320_9650,40.70979188224597,-73.9764404296875,12798.0947265625,63,329.1587905883789
12321_9650,40.70146347342132,-73.9764404296875,3553.738037109375,63,25.242380142211918
12322_9650,40.69313402313054,-73.9764404296875,10120.75,63,12501.278564453123
12323_9650,40.68480353141945,-73.9764404296875,6834.55908203125,63,317.7894681294759
12324_9650,40.67647199833398,-73.9764404296875,13707.267578125,63,297.0655924479167
12325_9650,40.66813942392014,-73.9764404296875,14996.79296875,63,347.41011810302734
12326_9650,40.65980580822402,-73.9764404296875,13688.9765625,63,274.23782602945965
12327_9650,40.65147115129184,-73.9764404296875,4841.75537109375,63,266.3399887084961
12312_9651,40.77638165459467,-73.9654541015625,2971.01171875,126,449.9161326090495
12313_9651,40.76806157913745,-73.9654541015625,1497.5263671875,126,435.82775624593097
12314_9651,40.75974046185088,-73.9654541015625,6896.681640625,126,442.8719278971354
12315_9651,40.75141830278005,-73.9654541015625,13839.232421875,126,485.1370264689128
12316_9651,40.74309510197011,-73.9654541015625,20029.0546875,126,0.0
12317_9651,40.73477085946633,-73.9654541015625,5548.17578125,126,0.0
12318_9651,40.72644557531407,-73.9654541015625,8020.7666015625,126,44300.92057291666
12319_9651,40.71811924955877,-73.9654541015625,5858.4794921875,126,336.7581888834636
12320_9651,40.70979188224597,-73.9654541015625,736.5004272460938,126,329.1002349853516
12321_9651,40.70146347342132,-73.9654541015625,349.1951599121094,126,329.1938985188802
12322_9651,40.69313402313054,-73.9654541015625,9681.2236328125,126,329.1587905883789
12323_9651,40.68480353141945,-73.9654541015625,11515.4130859375,126,305.8931528727214
12324_9651,40.67647199833398,-73.9654541015625,12422.203125,126,305.5106964111328
12325_9651,40.66813942392014,-73.9654541015625,8880.1318359375,126,297.8477198282878
12326_9651,40.65980580822402,-73.9654541015625,326.02606201171875,126,276.33820724487305
12327_9651,40.65147115129184,-73.9654541015625,4169.06689453125,126,275.1040509541829
12312_9652,40.77638165459467,-73.9544677734375,44288.0546875,63,780.0812479654948
12313_9652,40.76806157913745,-73.9544677734375,64129.6796875,63,842.2415110270182
12314_9652,40.75974046185088,-73.9544677734375,42096.08203125,63,843.4788462320963
12315_9652,40.75141830278005,-73.9544677734375,18605.869140625,63,1649.2396138509114
12316_9652,40.74309510197011,-73.9544677734375,7087.90625,63,811.2018381754557
12317_9652,40.73477085946633,-73.9544677734375,6009.84326171875,63,785.8143310546875
12318_9652,40.72644557531407,-73.9544677734375,10751.7490234375,63,680.8698323567709
12319_9652,40.71811924955877,-73.9544677734375,8476.50390625,63,1290.4309387207031
12320_9652,40.70979188224597,-73.9544677734375,30723.767578125,63,627.1388193766276
12321_9652,40.70146347342132,-73.9544677734375,39303.43359375,63,634.6561228434244
12322_9652,40.69313402313054,-73.9544677734375,21881.177734375,63,649.8310496012369
12323_9652,40.68480353141945,-73.9544677734375,28844.73046875,63,656.9646759033203
12324_9652,40.67647199833398,-73.9544677734375,22574.73828125,63,656.2107950846354
12325_9652,40.66813942392014,-73.9544677734375,26039.640625,63,639.8309682210287
12326_9652,40.65980580822402,-73.9544677734375,24574.955078125,63,573.7409337361654
12327_9652,40.65147115129184,-73.9544677734375,39701.2265625,63,571.6900177001953
12312_9653,40.77638165459467,-73.9434814453125,38138.125,63,365.1629358927409
12313_9653,40.76806157913745,-73.9434814453125,19873.4296875,63,400.6068954467773
12314_9653,40.75974046185088,-73.9434814453125,6215.21533203125,63,36828.27294921875
12315_9653,40.75141830278005,-73.9434814453125,6738.6884765625,63,417.7141672770183
12316_9653,40.74309510197011,-73.9434814453125,2721.93359375,63,385.0921249389648
12317_9653,40.73477085946633,-73.9434814453125,403.0510559082031,63,374.1478805541992
12318_9653,40.72644557531407,-73.9434814453125,6982.03955078125,63,353.2267150878906
12319_9653,40.71811924955877,-73.9434814453125,8987.8798828125,63,335.3135299682617
12320_9653,40.70979188224597,-73.9434814453125,13989.2373046875,63,320.4891064961751
12321_9653,40.70146347342132,-73.9434814453125,16068.470703125,63,320.08905029296875
12322_9653,40.69313402313054,-73.9434814453125,16211.134765625,63,328.6112696329753
12323_9653,40.68480353141945,-73.9434814453125,14859.765625,63,351.8553059895833
12324_9653,40.67647199833398,-73.9434814453125,15370.7353515625,63,336.57688395182294
12325_9653,40.66813942392014,-73.9434814453125,13871.1328125,63,328.18893178304035
12326_9653,40.65980580822402,-73.9434814453125,13888.0458984375,63,290.6666577657064
12327_9653,40.65147115129184,-73.9434814453125,12999.716796875,63,282.6675109863281
12312_9654,40.77638165459467,-73.9324951171875,309.23468017578125,126,350.0138676961263
12313_9654,40.76806157913745,-73.9324951171875,2872.47705078125,126,393.5626958211263
12314_9654,40.75974046185088,-73.9324951171875,6568.35400390625,126,417.7141672770183
12315_9654,40.75141830278005,-73.9324951171875,4342.68115234375,126,421.7394104003906
12316_9654,40.74309510197011,-73.9324951171875,882.0925903320312,126,382.095703125
12317_9654,40.73477085946633,-73.9324951171875,533.3587646484375,126,361.0737762451172
12318_9654,40.72644557531407,-73.9324951171875,2925.23193359375,126,312.173454284668
12319_9654,40.71811924955877,-73.9324951171875,7378.16259765625,126,304.6487236022949
12320_9654,40.70979188224597,-73.9324951171875,8710.333984375,126,298.0720494588216
12321_9654,40.70146347342132,-73.9324951171875,13090.5048828125,126,320.08905029296875
12322_9654,40.69313402313054,-73.9324951171875,16005.2265625,126,343.32010650634766
12323_9654,40.68480353141945,-73.9324951171875,15717.056640625,126,351.75289154052734
12324_9654,40.67647199833398,-73.9324951171875,11989.4990234375,126,352.72349548339844
12325_9654,40.66813942392014,-73.9324951171875,16485.3125,126,328.3415044148763
12326_9654,40.65980580822402,-73.9324951171875,15859.408203125,126,312.4390004475911
12327_9654,40.65147115129184,-73.9324951171875,9934.4443359375,126,283.0742772420247
12312_9655,40.77638165459467,-73.9215087890625,7063.015625,63,684.6784057617188
12313_9655,40.76806157913745,-73.9215087890625,26065.34765625,63,740.4436086018881
12314_9655,40.75974046185088,-73.9215087890625,32673.298828125,63,790.9646148681641
