img_name,lat,lng,worldpop,nightlight,carbon
10904_16379,51.45058362851996,-0.0494384765625,2471.785888671875,0,73.56595452626546
10886_16355,51.57365549151845,-0.3131103515625,5251.7802734375,62,416.5336634318034
10903_16361,51.45742967825765,-0.2471923828125,4910.2666015625,62,80.33379459381104
10884_16377,51.5873096230482,-0.0714111328125,0.0,63,0.0
10886_16363,51.57365549151845,-0.2252197265625,5126.0634765625,126,105.58004188537598
10908_16365,51.423189161886086,-0.2032470703125,2580.8203125,62,169.89022064208984
10907_16381,51.43003931880927,-0.0274658203125,3961.10107421875,61,72.06251970926921
10892_16371,51.53266847848733,-0.1373291015625,9743.2568359375,0,357.97239685058594
10901_16388,51.47111869782155,0.0494384765625,0.0,126,0.0
10913_16371,51.38892297210286,-0.1373291015625,1928.2657470703125,62,171.33109410603842
10889_16356,51.55316660138835,-0.3021240234375,0.0,63,119.79742177327472
10891_16372,51.53950221207932,-0.1263427734375,9183.2255859375,63,165.69131469726562
10883_16367,51.59413515041736,-0.1812744140625,7354.7568359375,61,97.67188580830891
10909_16397,51.416337978026334,0.1483154296875,64.33882141113281,0,40.80634339650472
10905_16385,51.443736552070106,0.0164794921875,4018.14111328125,124,69.33441956837972
10881_16398,51.60778312865039,0.1593017578125,136.27003479003906,0,54.08336893717448
10884_16357,51.5873096230482,-0.2911376953125,0.0,124,0.0
10910_16376,51.40948576717403,-0.0823974609375,3867.452392578125,124,73.497239112854
10895_16356,51.512161121279625,-0.3021240234375,0.0,62,0.0
10905_16388,51.443736552070106,0.0494384765625,1891.083251953125,124,64.13433996836345
10895_16386,51.512161121279625,0.0274658203125,0.0,63,0.0
10911_16357,51.40263252927326,-0.2911376953125,4857.05126953125,122,68.30503972371419
10880_16388,51.61460557962886,0.0494384765625,2469.826171875,116,63.73642539978027
10912_16365,51.39577826426815,-0.2032470703125,0.0,61,0.0
10891_16379,51.53950221207932,-0.0494384765625,8307.03125,126,164.13706080118814
10886_16398,51.57365549151845,0.1593017578125,307.7874755859375,122,88.90822410583496
10915_16359,51.37520930606872,-0.2691650390625,1633.124267578125,0,56.05858675638834
10904_16386,51.45058362851996,0.0274658203125,4757.92822265625,0,71.6696933110555
10893_16365,51.52583371886122,-0.2032470703125,14332.1728515625,63,286.5914026896159
10917_16399,51.36149153072523,0.1702880859375,0.0,20,15.166199843088783
10890_16358,51.54633491969403,-0.2801513671875,8921.1923828125,63,0.0
10891_16390,51.53950221207932,0.0714111328125,6824.46337890625,63,233.61875279744467
10897_16383,51.498484418880906,-0.0054931640625,6864.39453125,63,252.1448122660319
10910_16360,51.40948576717403,-0.2581787109375,2065.536865234375,119,64.52437432607015
10887_16395,51.56682688724356,0.1263427734375,5225.24072265625,0,90.2414321899414
10914_16355,51.38206665272163,-0.3131103515625,5366.0654296875,58,116.62254969278972
10882_16393,51.60095965226566,0.1043701171875,2280.30810546875,57,110.27913856506348
10880_16357,51.61460557962886,-0.2911376953125,1985.807373046875,122,77.74802875518799
10897_16377,51.498484418880906,-0.0714111328125,11518.763671875,63,305.36941146850586
10880_16395,51.61460557962886,0.1263427734375,800.2345581054688,45,26.32206265131633
10881_16386,51.60778312865039,0.0274658203125,4037.980712890625,0,70.45329348246257
10882_16391,51.60095965226566,0.0823974609375,3515.990966796875,116,65.42429129282634
10890_16365,51.54633491969403,-0.2032470703125,5458.40283203125,63,0.0
10912_16362,51.39577826426815,-0.2362060546875,0.0,60,0.0
10898_16374,51.49164452823358,-0.1043701171875,13805.6572265625,0,293.2663917541504
10890_16371,51.54633491969403,-0.1373291015625,8810.7744140625,63,0.0
10899_16389,51.48480361121223,0.0604248046875,9567.3251953125,63,80.12363656361897
10889_16370,51.55316660138835,-0.1483154296875,0.0,63,147.17627080281576
10907_16360,51.43003931880927,-0.2581787109375,213.70333862304688,116,53.76082770029704
10900_16372,51.47796166776036,-0.1263427734375,6417.6484375,63,132.1488176981608
10887_16368,51.56682688724356,-0.1702880859375,362.6508483886719,0,213.0436579386393
10883_16398,51.59413515041736,0.1593017578125,1128.156982421875,109,70.67940457661946
10899_16386,51.48480361121223,0.0274658203125,6330.41748046875,63,87.60777282714844
10904_16396,51.45058362851996,0.1373291015625,5263.87353515625,0,126.12243525187176
10889_16374,51.55316660138835,-0.1043701171875,0.0,63,311.813663482666
10892_16368,51.53266847848733,-0.1702880859375,5459.6875,0,315.50144958496094
10903_16368,51.45742967825765,-0.1702880859375,6324.1083984375,63,227.0878740946452
10898_16378,51.49164452823358,-0.0604248046875,7457.68359375,0,123.84419504801431
10889_16378,51.55316660138835,-0.0604248046875,0.0,63,148.44707171122232
10914_16358,51.38206665272163,-0.2801513671875,5676.5322265625,60,121.89809735616048
10891_16374,51.53950221207932,-0.1043701171875,16896.740234375,63,334.9987869262696
10897_16395,51.498484418880906,0.1263427734375,5530.59912109375,62,79.83833344777425
10880_16392,51.61460557962886,0.0933837890625,481.195068359375,56,41.8078244527181
10886_16383,51.57365549151845,-0.0054931640625,15435.8505859375,63,193.41360473632807
10906_16369,51.43688844885192,-0.1593017578125,0.0,126,0.0
10916_16394,51.36835093208846,0.1153564453125,1691.4888916015625,112,25.25831858317057
10898_16385,51.49164452823358,0.0164794921875,2082.864990234375,0,100.62369283040364
10890_16387,51.54633491969403,0.0384521484375,3436.550537109375,63,0.0
10915_16367,51.37520930606872,-0.1812744140625,6635.634765625,0,70.14463806152344
10903_16359,51.45742967825765,-0.2691650390625,4244.61376953125,60,69.39856624603271
10894_16355,51.51899793314423,-0.3131103515625,8412.6025390625,62,191.2345911661784
10915_16396,51.37520930606872,0.1373291015625,284.1032409667969,0,38.56477610270182
10906_16381,51.43688844885192,-0.0274658203125,0.0,62,0.0
10906_16372,51.43688844885192,-0.1263427734375,0.0,63,0.0
10901_16386,51.47111869782155,0.0274658203125,0.0,63,0.0
10912_16390,51.39577826426815,0.0714111328125,0.0,57,0.0
10904_16374,51.45058362851996,-0.1043701171875,13163.1025390625,0,190.47361373901367
10891_16364,51.53950221207932,-0.2142333984375,9725.443359375,63,126.40661493937176
10894_16388,51.51899793314423,0.0494384765625,4340.18359375,126,131.7002379099528
10898_16355,51.49164452823358,-0.3131103515625,7335.1513671875,0,167.50757853190103
10912_16369,51.39577826426815,-0.1593017578125,0.0,123,0.0
10911_16361,51.40263252927326,-0.2471923828125,5447.548828125,60,67.26118723551433
10913_16388,51.38892297210286,0.0494384765625,2812.4873046875,115,53.82428201039632
10903_16379,51.45742967825765,-0.0494384765625,5630.61279296875,126,81.69674237569173
10890_16370,51.54633491969403,-0.1483154296875,13677.552734375,63,0.0
10909_16381,51.416337978026334,-0.0274658203125,1024.3128662109375,0,67.79483954111735
10886_16396,51.57365549151845,0.1373291015625,8168.32373046875,61,179.88600285847983
10888_16375,51.5599972572192,-0.0933837890625,10225.95703125,63,139.2804470062256
10910_16379,51.40948576717403,-0.0494384765625,5068.47119140625,122,67.79483954111735
10882_16388,51.60095965226566,0.0494384765625,3058.56591796875,119,79.10761229197185
10905_16361,51.443736552070106,-0.2471923828125,1454.907958984375,61,66.31924343109131
10916_16368,51.36835093208846,-0.1702880859375,2813.35498046875,60,141.2163823445638
10915_16380,51.37520930606872,-0.0384521484375,4314.779296875,0,91.66493479410808
10914_16398,51.38206665272163,0.1593017578125,106.24790954589844,69,19.62740468978882
10905_16367,51.443736552070106,-0.1812744140625,11051.44140625,63,102.08223533630373
10897_16394,51.498484418880906,0.1153564453125,4391.1240234375,126,82.59717432657878
10908_16375,51.423189161886086,-0.0933837890625,4061.73828125,62,75.2599589029948
10893_16378,51.52583371886122,-0.0604248046875,12433.1083984375,63,157.22601000467935
10915_16368,51.37520930606872,-0.1702880859375,4845.81982421875,0,150.70474433898926
10885_16397,51.58048307010096,0.1483154296875,506.5285034179688,59,83.30672963460286
10884_16358,51.5873096230482,-0.2801513671875,0.0,62,0.0
10885_16386,51.58048307010096,0.0274658203125,8035.943359375,62,85.95271555582683
10911_16367,51.40263252927326,-0.1812744140625,6105.40966796875,62,74.53183555603027
10907_16394,51.43003931880927,0.1153564453125,1288.6302490234375,117,55.91901175181071
10906_16397,51.43688844885192,0.1483154296875,0.0,57,0.0
10889_16359,51.55316660138835,-0.2691650390625,0.0,63,126.10565439860028
10917_16381,51.36149153072523,-0.0274658203125,0.0,57,37.98001495997111
10903_16367,51.45742967825765,-0.1812744140625,12101.67578125,63,119.50542259216309
10901_16361,51.47111869782155,-0.2471923828125,0.0,62,0.0
10916_16389,51.36835093208846,0.0604248046875,1877.852294921875,56,46.3494021097819
10889_16367,51.55316660138835,-0.1812744140625,0.0,63,129.10937690734863
10891_16389,51.53950221207932,0.0604248046875,19909.10546875,63,125.05665334065756
10897_16370,51.498484418880906,-0.1483154296875,3306.721923828125,63,171.82924016316733
10880_16375,51.61460557962886,-0.0933837890625,4373.1708984375,62,112.01820437113444
10917_16382,51.36149153072523,-0.0164794921875,0.0,112,36.60365660985311
10884_16386,51.5873096230482,0.0274658203125,0.0,62,0.0
10881_16356,51.60778312865039,-0.3021240234375,3172.48583984375,0,82.92658551534016
10914_16361,51.38206665272163,-0.2471923828125,5722.7177734375,59,57.51263999938965
10898_16364,51.49164452823358,-0.2142333984375,13182.419921875,0,146.36977005004883
10889_16375,51.55316660138835,-0.0933837890625,0.0,63,149.18337059020996
10900_16380,51.47796166776036,-0.0384521484375,12059.873046875,63,184.0771802266439
10898_16387,51.49164452823358,0.0384521484375,152.18394470214844,0,722.8250935872396
10881_16360,51.60778312865039,-0.2581787109375,4790.4912109375,0,94.94247372945148
10880_16367,51.61460557962886,-0.1812744140625,7299.0439453125,60,91.69797579447427
10914_16388,51.38206665272163,0.0494384765625,2637.720947265625,114,55.93459415435791
10885_16361,51.58048307010096,-0.2471923828125,9509.826171875,63,110.06951141357422
10892_16362,51.53266847848733,-0.2362060546875,6221.82470703125,0,267.9730059305827
10896_16375,51.50532328321073,-0.0933837890625,824.3991088867188,63,180.2172889709473
10880_16389,51.61460557962886,0.0604248046875,745.1292724609375,57,61.27948474884033
10892_16387,51.53266847848733,0.0384521484375,12356.6279296875,0,272.7391713460286
10917_16362,51.36149153072523,-0.2362060546875,0.0,56,103.48201115926106
10885_16355,51.58048307010096,-0.3131103515625,7056.2109375,62,176.8254534403483
10900_16356,51.47796166776036,-0.3021240234375,1236.133056640625,62,73.89926147460938
10903_16389,51.45742967825765,0.0604248046875,8134.271484375,62,65.05313555399577
10910_16392,51.40948576717403,0.0933837890625,489.2777099609375,59,58.94006188710531
10891_16377,51.53950221207932,-0.0714111328125,17015.38671875,63,316.644095102946
10900_16376,51.47796166776036,-0.0823974609375,7210.4873046875,126,118.80102030436198
10892_16372,51.53266847848733,-0.1263427734375,3193.3896484375,0,179.3851572672526
10890_16386,51.54633491969403,0.0274658203125,14301.62109375,63,0.0
10882_16370,51.60095965226566,-0.1483154296875,7808.4189453125,61,98.31135495503744
10884_16379,51.5873096230482,-0.0494384765625,0.0,126,0.0
10901_16392,51.47111869782155,0.0933837890625,0.0,62,0.0
10902_16387,51.46427470133944,0.0384521484375,3236.50634765625,63,149.54437383015951
10901_16380,51.47111869782155,-0.0384521484375,0.0,63,0.0
10901_16378,51.47111869782155,-0.0604248046875,0.0,63,0.0
10890_16391,51.54633491969403,0.0823974609375,8921.4892578125,126,0.0
10902_16395,51.46427470133944,0.1263427734375,4253.89501953125,60,70.26344680786133
10915_16374,51.37520930606872,-0.1043701171875,9610.94140625,0,165.0152702331543
10882_16362,51.60095965226566,-0.2362060546875,2681.896240234375,62,202.1797243754069
10886_16379,51.57365549151845,-0.0494384765625,248.98117065429688,126,119.4626547495524
10888_16380,51.5599972572192,-0.0384521484375,4713.607421875,63,260.0905278523763
10898_16397,51.49164452823358,0.1483154296875,988.3803100585938,0,0.0
10899_16355,51.48480361121223,-0.3131103515625,4300.09912109375,62,170.7355982462565
10902_16388,51.46427470133944,0.0494384765625,3920.3818359375,125,67.63095506032307
10890_16378,51.54633491969403,-0.0604248046875,7923.1103515625,63,0.0
10896_16356,51.50532328321073,-0.3021240234375,3207.04931640625,62,101.57999738057454
10885_16394,51.58048307010096,0.1153564453125,55.83595657348633,120,68.41003958384196
10889_16366,51.55316660138835,-0.1922607421875,0.0,126,128.00484466552734
10889_16395,51.55316660138835,0.1263427734375,0.0,62,90.60284105936688
10916_16382,51.36835093208846,-0.0164794921875,2859.1826171875,113,35.762391567230225
10915_16383,51.37520930606872,-0.0054931640625,4288.1787109375,0,74.3449198404948
10889_16355,51.55316660138835,-0.3131103515625,0.0,63,222.4530703226725
10913_16383,51.38892297210286,-0.0054931640625,3101.830078125,58,115.71929868062335
10885_16382,51.58048307010096,-0.0164794921875,7879.53173828125,126,98.25301424662273
10891_16367,51.53950221207932,-0.1812744140625,14344.240234375,63,133.31192525227866
10917_16357,51.36149153072523,-0.2911376953125,0.0,116,49.776885986328125
10910_16371,51.40948576717403,-0.1373291015625,5834.107421875,62,162.90669759114584
10910_16395,51.40948576717403,0.1263427734375,376.3663635253906,57,46.265801429748535
10880_16396,51.61460557962886,0.1373291015625,48.10247802734375,41,50.749050776163735
10886_16357,51.57365549151845,-0.2911376953125,3359.37548828125,126,107.50807253519694
10910_16359,51.40948576717403,-0.2691650390625,2518.714111328125,60,66.93066120147705
10893_16382,51.52583371886122,-0.0164794921875,10993.40625,126,153.79608281453451
10906_16389,51.43688844885192,0.0604248046875,0.0,61,0.0
10880_16385,51.61460557962886,0.0164794921875,2777.300537109375,120,70.45329348246257
10913_16372,51.38892297210286,-0.1263427734375,3707.682861328125,62,85.62020492553711
10907_16370,51.43003931880927,-0.1483154296875,13543.27734375,62,92.68542989095052
10908_16356,51.423189161886086,-0.3021240234375,2684.774169921875,60,61.12317498524984
10889_16357,51.55316660138835,-0.2911376953125,0.0,126,128.05068270365396
10906_16368,51.43688844885192,-0.1702880859375,0.0,63,0.0
10896_16357,51.50532328321073,-0.2911376953125,4207.46875,125,108.56932067871094
10899_16388,51.48480361121223,0.0494384765625,4054.812255859375,126,86.72422981262207
10883_16392,51.59413515041736,0.0933837890625,2480.9384765625,59,65.05313555399577
10888_16358,51.5599972572192,-0.2801513671875,6509.42138671875,63,242.63130569458008
10906_16361,51.43688844885192,-0.2471923828125,0.0,60,0.0
10914_16365,51.38206665272163,-0.2032470703125,2537.705322265625,61,141.33532206217447
10907_16367,51.43003931880927,-0.1812744140625,9606.62109375,63,93.09936650594076
10902_16377,51.46427470133944,-0.0714111328125,13063.2880859375,63,175.88912963867188
10899_16372,51.48480361121223,-0.1263427734375,6131.06591796875,63,143.27114741007486
10897_16355,51.498484418880906,-0.3131103515625,12635.2822265625,62,183.568665822347
10881_16399,51.60778312865039,0.1702880859375,1837.177978515625,0,109.27109781901042
10906_16367,51.43688844885192,-0.1812744140625,0.0,63,0.0
10894_16356,51.51899793314423,-0.3021240234375,4228.58984375,62,104.348783493042
10901_16391,51.47111869782155,0.0823974609375,0.0,125,0.0
10900_16397,51.47796166776036,0.1483154296875,3904.48583984375,61,68.57958634694417
10896_16394,51.50532328321073,0.1153564453125,775.9166259765625,126,0.0
10880_16391,51.61460557962886,0.0823974609375,719.3103637695312,114,53.2120672861735
10910_16387,51.40948576717403,0.0384521484375,1166.6533203125,60,107.47256151835124
10903_16399,51.45742967825765,0.1702880859375,4789.91064453125,60,119.2218240102132
10880_16369,51.61460557962886,-0.1593017578125,1936.590087890625,122,98.20093091328938
10887_16385,51.56682688724356,0.0164794921875,5698.73388671875,0,95.54065895080566
10884_16359,51.5873096230482,-0.2691650390625,0.0,63,0.0
10894_16366,51.51899793314423,-0.1922607421875,13135.8486328125,126,153.25302187601724
10887_16359,51.56682688724356,-0.2691650390625,2739.886962890625,0,123.88741938273112
10902_16391,51.46427470133944,0.0823974609375,288.5127258300781,124,63.213181813557945
10914_16375,51.38206665272163,-0.0933837890625,5329.41259765625,63,426.903559366862
10905_16389,51.443736552070106,0.0604248046875,2321.646728515625,62,63.07824611663818
10893_16381,51.52583371886122,-0.0274658203125,11067.8232421875,63,159.36828486124674
10884_16369,51.5873096230482,-0.1593017578125,0.0,124,0.0
10916_16397,51.36835093208846,0.1483154296875,6.785627841949463,35,12.217173178990684
10912_16379,51.39577826426815,-0.0494384765625,0.0,122,0.0
10892_16384,51.53266847848733,0.0054931640625,6066.4404296875,0,143.39234161376953
10917_16364,51.36149153072523,-0.2142333984375,0.0,59,54.06921641031901
10883_16369,51.59413515041736,-0.1593017578125,3094.097900390625,122,97.68667729695638
10893_16380,51.52583371886122,-0.0384521484375,19918.7421875,63,325.65679931640625
10901_16369,51.47111869782155,-0.1593017578125,0.0,126,0.0
10888_16381,51.5599972572192,-0.0274658203125,640.7015380859375,63,123.98736763000488
10898_16382,51.49164452823358,-0.0164794921875,10919.115234375,0,117.63859430948894
10900_16399,51.47796166776036,0.1702880859375,5090.4501953125,62,125.21636009216309
10904_16385,51.45058362851996,0.0164794921875,4302.7412109375,0,72.50021298726399
10881_16361,51.60778312865039,-0.2471923828125,7113.6826171875,0,93.24411392211914
10895_16393,51.512161121279625,0.1043701171875,0.0,63,0.0
10894_16396,51.51899793314423,0.1373291015625,138.37417602539062,63,175.01604843139648
10886_16370,51.57365549151845,-0.1483154296875,5990.52490234375,63,112.65550422668456
10898_16363,51.49164452823358,-0.2252197265625,8046.20458984375,0,138.27798779805502
10885_16372,51.58048307010096,-0.1263427734375,3948.58642578125,63,123.09686533610028
10898_16386,51.49164452823358,0.0274658203125,660.5944213867188,0,98.8671792348226
10908_16379,51.423189161886086,-0.0494384765625,5362.6220703125,122,72.93300024668376
10913_16360,51.38892297210286,-0.2581787109375,2791.63330078125,120,61.41109053293864
10881_16365,51.60778312865039,-0.2032470703125,876.0968017578125,0,194.76072438557944
10891_16396,51.53950221207932,0.1373291015625,5025.7216796875,63,175.8318888346354
10880_16364,51.61460557962886,-0.2142333984375,547.2271728515625,59,79.25638961791992
10884_16399,51.5873096230482,0.1702880859375,0.0,59,0.0
10887_16384,51.56682688724356,0.0054931640625,7245.2587890625,0,100.99862162272136
10903_16374,51.45742967825765,-0.1043701171875,14665.841796875,63,198.27647272745767
10887_16380,51.56682688724356,-0.0384521484375,918.5225830078124,0,255.8944346110026
10899_16387,51.48480361121223,0.0384521484375,3954.304443359375,63,166.486509958903
10907_16358,51.43003931880927,-0.2801513671875,15.519248962402344,58,97.44261233011882
10885_16364,51.58048307010096,-0.2142333984375,10510.634765625,63,102.44853401184082
10885_16362,51.58048307010096,-0.2362060546875,2298.00439453125,63,218.21589787801108
10890_16398,51.54633491969403,0.1593017578125,5181.98681640625,124,0.0
10908_16382,51.423189161886086,-0.0164794921875,4348.90283203125,122,68.9254020055135
10888_16386,51.5599972572192,0.0274658203125,2825.06298828125,62,102.1771354675293
10911_16377,51.40263252927326,-0.0714111328125,8676.5419921875,62,138.25768280029297
10910_16385,51.40948576717403,0.0164794921875,4027.223388671875,120,60.690521558125816
10902_16383,51.46427470133944,-0.0054931640625,10127.16796875,63,157.0729955037435
10892_16361,51.53266847848733,-0.2471923828125,15848.783203125,0,127.97185071309408
10884_16355,51.5873096230482,-0.3131103515625,0.0,62,0.0
10894_16360,51.51899793314423,-0.2581787109375,4712.3046875,126,127.88598759969076
10915_16375,51.37520930606872,-0.0933837890625,2726.01953125,0,74.16671975453694
10880_16359,51.61460557962886,-0.2691650390625,3612.3896484375,61,74.14474550882976
10912_16368,51.39577826426815,-0.1702880859375,0.0,62,0.0
10907_16373,51.43003931880927,-0.1153564453125,7800.1806640625,125,85.85912068684895
10909_16360,51.416337978026334,-0.2581787109375,530.6317749023438,0,66.93066120147705
10909_16380,51.416337978026334,-0.0384521484375,4101.896484375,0,137.64995447794595
10917_16385,51.36149153072523,0.0164794921875,0.0,105,33.55775419871012
10895_16376,51.512161121279625,-0.0823974609375,0.0,126,0.0
10916_16390,51.36835093208846,0.0714111328125,1798.091796875,56,103.24604034423828
10886_16381,51.57365549151845,-0.0274658203125,7709.826171875,63,114.1617539723714
10908_16366,51.423189161886086,-0.1922607421875,3631.078125,124,88.59314664204915
10905_16366,51.443736552070106,-0.1922607421875,5571.890625,126,100.03918647766112
10887_16366,51.56682688724356,-0.1922607421875,3876.325927734375,0,97.63462320963542
